VERSION;PROJECT_NAME;PROJUNIT_NAME;DUTY_COMPANYCODE;DUTY_ID;PIECETYPE_NAME;REFERREDVB_COMPANYCODE;PRETIMESEC;POSTTIMESEC;STARTNODE_COMPANYCODE;STARTNODE_BASIN;STARTNODE_COMPANY;ENDNODE_COMPANYCODE;ENDNODE_BASIN;ENDNODE_COMPANY;START_TIME;END_TIME
VERSION_U;H_Depot;Day Type 3;8701_1;696609951;VB_Piece;8701;;;N15077;OSETH;Def;N15077;OSETH;Def;05:00:00;13:45:00
VERSION_U;H_Depot;Day Type 3;8701_2;462618725;VB_Piece;8701;;;N15077;OSETH;Def;N15077;OSETH;Def;15:30:00;23:50:00
VERSION_U;H_Depot;Day Type 3;8702_1;549226485;VB_Piece;8702;;;N15077;OSETH;Def;N15077;OSETH;Def;05:30:00;13:15:00
VERSION_U;H_Depot;Day Type 3;8702_2;394805340;VB_Piece;8702;;;N15077;OSETH;Def;N15077;OSETH;Def;14:00:00;22:35:00
VERSION_U;H_Depot;Day Type 3;8703_1;648934602;VB_Piece;8703;;;N15077;OSETH;Def;N15077;OSETH;Def;06:20:00;13:15:00
VERSION_U;H_Depot;Day Type 3;8703_2;476106628;VB_Piece;8703;;;N15077;OSETH;Def;N15077;OSETH;Def;13:35:00;21:55:00
VERSION_U;H_Depot;Day Type 3;8801_1;793667190;VB_Piece;8801;;;N34166;OSETH;Def;N15077;OSETH;Def;05:27:00;12:35:00
VERSION_U;H_Depot;Day Type 3;8801_2;594196010;VB_Piece;8801;;;N15077;OSETH;Def;N34166;OSETH;Def;12:40:00;24:20:00
VERSION_U;H_Depot;Day Type 3;8802_1;242838649;VB_Piece;8802;;;N15077;OSETH;Def;N15077;OSETH;Def;05:10:00;13:00:00
VERSION_U;H_Depot;Day Type 3;8802_2;348536085;VB_Piece;8802;;;N15077;OSETH;Def;N34087;OSETH;Def;13:05:00;21:33:00
VERSION_U;H_Depot;Day Type 3;8803_1;214328546;VB_Piece;8803;;;N15077;OSETH;Def;N15077;OSETH;Def;05:45:00;16:35:00
VERSION_U;H_Depot;Day Type 3;8803_2;313651372;VB_Piece;8803;;;N15077;OSETH;Def;N15077;OSETH;Def;16:45:00;23:00:00
